진료년도,상별구분,시도,시군구,성별,연령구분,환자수,입내원일수,요양급여비용
2020,우울증,경기,하남시,남,90~99세,0,0,0
2020,우울증,경기,하남시,남,100세 이상,0,0,0
2020,우울증,경기,하남시,여,0~9세,0,0,0
2020,우울증,경기,하남시,여,10~19세,103,1006,73830210
2020,우울증,경기,하남시,여,20~29세,364,3660,239575880
2020,우울증,경기,하남시,여,30~39세,414,4219,298183670
2020,우울증,경기,하남시,여,40~49세,315,2848,202261740
2020,우울증,경기,하남시,여,50~59세,238,1797,126979340
2020,우울증,경기,하남시,여,60~69세,296,2983,211863550
2020,우울증,경기,하남시,여,70~79세,173,1269,76168010
2020,우울증,경기,하남시,여,80~89세,80,984,85932760
2020,우울증,경기,하남시,여,90~99세,15,458,40257340
2020,우울증,경기,하남시,여,100세 이상,0,0,0
2020,우울증,경기,군포시,남,0~9세,0,0,0
2020,우울증,경기,군포시,남,10~19세,118,965,74077880
2020,우울증,경기,군포시,남,20~29세,327,2724,166419280
2020,우울증,경기,군포시,남,30~39세,298,2454,134044480
2020,우울증,경기,군포시,남,40~49세,261,2281,118557740
2020,우울증,경기,군포시,남,50~59세,244,2193,101885330
2020,우울증,경기,군포시,남,60~69세,214,2116,97260880
2020,우울증,경기,군포시,남,70~79세,130,1247,73339650
2020,우울증,경기,군포시,남,80~89세,87,800,50378140
2020,우울증,경기,군포시,남,90~99세,10,91,3651350
2020,우울증,경기,군포시,남,100세 이상,0,0,0
2020,우울증,경기,군포시,여,0~9세,0,0,0
2020,우울증,경기,군포시,여,10~19세,224,1854,122939730
2020,우울증,경기,군포시,여,20~29세,611,5295,299124630
2020,우울증,경기,군포시,여,30~39세,502,4508,245495660
2020,우울증,경기,군포시,여,40~49세,451,4581,237492610
2020,우울증,경기,군포시,여,50~59세,509,4783,255636600
2020,우울증,경기,군포시,여,60~69세,492,4765,233592630
2020,우울증,경기,군포시,여,70~79세,340,3227,192241190
2020,우울증,경기,군포시,여,80~89세,192,1658,95121960
2020,우울증,경기,군포시,여,90~99세,20,271,13921120
2020,우울증,경기,군포시,여,100세 이상,0,0,0
2020,우울증,경기,남양주시,남,0~9세,0,0,0
2020,우울증,경기,남양주시,남,10~19세,120,782,45059960
2020,우울증,경기,남양주시,남,20~29세,379,2443,140932010
2020,우울증,경기,남양주시,남,30~39세,364,2356,118347150
2020,우울증,경기,남양주시,남,40~49세,423,2913,149425230
2020,우울증,경기,남양주시,남,50~59세,340,2221,98231530
2020,우울증,경기,남양주시,남,60~69세,317,2601,121559620
2020,우울증,경기,남양주시,남,70~79세,259,1879,84257120
2020,우울증,경기,남양주시,남,80~89세,147,910,44420380
2020,우울증,경기,남양주시,남,90~99세,13,33,676490
2020,우울증,경기,남양주시,남,100세 이상,0,0,0
2020,우울증,경기,남양주시,여,0~9세,0,0,0
2020,우울증,경기,남양주시,여,10~19세,248,1481,93817270
2020,우울증,경기,남양주시,여,20~29세,823,5422,288719350
2020,우울증,경기,남양주시,여,30~39세,859,6328,332230940
2020,우울증,경기,남양주시,여,40~49세,863,6982,333619490
2020,우울증,경기,남양주시,여,50~59세,772,5371,237285860
2020,우울증,경기,남양주시,여,60~69세,701,5210,237693480
2020,우울증,경기,남양주시,여,70~79세,607,4647,195967530
2020,우울증,경기,남양주시,여,80~89세,341,2084,91544250
2020,우울증,경기,남양주시,여,90~99세,40,212,6566180
2020,우울증,경기,남양주시,여,100세 이상,0,0,0
2020,우울증,경기,의왕시,남,0~9세,0,0,0
2020,우울증,경기,의왕시,남,10~19세,0,0,0
2020,우울증,경기,의왕시,남,20~29세,27,365,38842690
2020,우울증,경기,의왕시,남,30~39세,31,251,20563860
2020,우울증,경기,의왕시,남,40~49세,30,128,10030850
2020,우울증,경기,의왕시,남,50~59세,46,364,29702230
2020,우울증,경기,의왕시,남,60~69세,70,306,19780500
2020,우울증,경기,의왕시,남,70~79세,43,167,9384740
2020,우울증,경기,의왕시,남,80~89세,17,141,4419680
2020,우울증,경기,의왕시,남,90~99세,0,0,0
2020,우울증,경기,의왕시,남,100세 이상,0,0,0
2020,우울증,경기,의왕시,여,0~9세,0,0,0
2020,우울증,경기,의왕시,여,10~19세,12,126,12556480
2020,우울증,경기,의왕시,여,20~29세,47,409,38792800
2020,우울증,경기,의왕시,여,30~39세,23,322,31689870
2020,우울증,경기,의왕시,여,40~49세,56,282,22884910
2020,우울증,경기,의왕시,여,50~59세,92,380,25601430
2020,우울증,경기,의왕시,여,60~69세,146,755,60488590
2020,우울증,경기,의왕시,여,70~79세,124,1017,85928600
2020,우울증,경기,의왕시,여,80~89세,82,359,21790510
2020,우울증,경기,의왕시,여,90~99세,0,0,0
2020,우울증,경기,의왕시,여,100세 이상,0,0,0
2020,우울증,경기,시흥시,남,0~9세,0,0,0
2020,우울증,경기,시흥시,남,10~19세,117,811,59560030
2020,우울증,경기,시흥시,남,20~29세,277,2170,135201330
2020,우울증,경기,시흥시,남,30~39세,235,1605,88720630
2020,우울증,경기,시흥시,남,40~49세,251,2174,106560280
2020,우울증,경기,시흥시,남,50~59세,273,2266,100116520
2020,우울증,경기,시흥시,남,60~69세,228,2042,91419010
2020,우울증,경기,시흥시,남,70~79세,150,1435,57297900
2020,우울증,경기,시흥시,남,80~89세,76,593,24091120
2020,우울증,경기,시흥시,남,90~99세,0,0,0
2020,우울증,경기,시흥시,남,100세 이상,0,0,0
2020,우울증,경기,시흥시,여,0~9세,0,0,0
2020,우울증,경기,시흥시,여,10~19세,181,1465,89984990
2020,우울증,경기,시흥시,여,20~29세,517,4302,242641100
2020,우울증,경기,시흥시,여,30~39세,463,4197,221167160
2020,우울증,경기,시흥시,여,40~49세,502,4515,221118460
2020,우울증,경기,시흥시,여,50~59세,680,6382,276881000
2020,우울증,경기,시흥시,여,60~69세,511,4912,206560620
2020,우울증,경기,시흥시,여,70~79세,417,3850,148962370
2020,우울증,경기,시흥시,여,80~89세,207,1726,67727940
2020,우울증,경기,시흥시,여,90~99세,16,67,1699660
2020,우울증,경기,시흥시,여,100세 이상,0,0,0
2020,우울증,경기,오산시,남,0~9세,0,0,0
2020,우울증,경기,오산시,남,10~19세,92,681,45307640
2020,우울증,경기,오산시,남,20~29세,218,1743,120287060
2020,우울증,경기,오산시,남,30~39세,217,1567,102941840
2020,우울증,경기,오산시,남,40~49세,188,1326,85063920
2020,우울증,경기,오산시,남,50~59세,139,971,55346250
2020,우울증,경기,오산시,남,60~69세,113,811,39711090
2020,우울증,경기,오산시,남,70~79세,82,628,29694430
2020,우울증,경기,오산시,남,80~89세,34,219,8859600
2020,우울증,경기,오산시,남,90~99세,0,0,0
2020,우울증,경기,오산시,남,100세 이상,0,0,0
2020,우울증,경기,오산시,여,0~9세,0,0,0
2020,우울증,경기,오산시,여,10~19세,151,1197,79825260
2020,우울증,경기,오산시,여,20~29세,466,3450,235807330
2020,우울증,경기,오산시,여,30~39세,458,3198,213575770
2020,우울증,경기,오산시,여,40~49세,388,3187,191434060
2020,우울증,경기,오산시,여,50~59세,338,2612,140547950
2020,우울증,경기,오산시,여,60~69세,264,2251,112749020
2020,우울증,경기,오산시,여,70~79세,181,1350,62131440
2020,우울증,경기,오산시,여,80~89세,82,909,47145390
2020,우울증,경기,오산시,여,90~99세,0,0,0
2020,우울증,경기,오산시,여,100세 이상,0,0,0
2020,우울증,경기,고양덕양구,남,0~9세,0,0,0
2020,우울증,경기,고양덕양구,남,10~19세,88,556,57268410
2020,우울증,경기,고양덕양구,남,20~29세,278,1823,134400970
2020,우울증,경기,고양덕양구,남,30~39세,218,1435,108757250
2020,우울증,경기,고양덕양구,남,40~49세,188,1506,116857840
2020,우울증,경기,고양덕양구,남,50~59세,183,1640,119883410
2020,우울증,경기,고양덕양구,남,60~69세,141,2054,150184410
2020,우울증,경기,고양덕양구,남,70~79세,132,1871,136850560
2020,우울증,경기,고양덕양구,남,80~89세,84,531,20648730
2020,우울증,경기,고양덕양구,남,90~99세,11,67,1939610
2020,우울증,경기,고양덕양구,남,100세 이상,0,0,0
2020,우울증,경기,고양덕양구,여,0~9세,0,0,0
2020,우울증,경기,고양덕양구,여,10~19세,158,1267,128574000
2020,우울증,경기,고양덕양구,여,20~29세,465,3233,270996050
2020,우울증,경기,고양덕양구,여,30~39세,370,2894,216065470
2020,우울증,경기,고양덕양구,여,40~49세,359,2795,178667110
2020,우울증,경기,고양덕양구,여,50~59세,358,2682,178906230
2020,우울증,경기,고양덕양구,여,60~69세,309,2177,140737430
2020,우울증,경기,고양덕양구,여,70~79세,271,1953,124814800
2020,우울증,경기,고양덕양구,여,80~89세,215,1128,52421910
2020,우울증,경기,고양덕양구,여,90~99세,62,238,2352200
2020,우울증,경기,고양덕양구,여,100세 이상,0,0,0
2020,우울증,경기,고양일산서구,남,0~9세,0,0,0
2020,우울증,경기,고양일산서구,남,10~19세,260,2029,131899060
2020,우울증,경기,고양일산서구,남,20~29세,502,3601,227101980
2020,우울증,경기,고양일산서구,남,30~39세,312,1841,93946430
2020,우울증,경기,고양일산서구,남,40~49세,321,2102,115996460
2020,우울증,경기,고양일산서구,남,50~59세,365,2420,136006280
2020,우울증,경기,고양일산서구,남,60~69세,308,1822,98493530
2020,우울증,경기,고양일산서구,남,70~79세,267,1776,112685060
2020,우울증,경기,고양일산서구,남,80~89세,156,1054,50310880
2020,우울증,경기,고양일산서구,남,90~99세,17,109,5700370
2020,우울증,경기,고양일산서구,남,100세 이상,0,0,0
2020,우울증,경기,고양일산서구,여,0~9세,0,0,0
2020,우울증,경기,고양일산서구,여,10~19세,402,3683,273506910
2020,우울증,경기,고양일산서구,여,20~29세,802,6052,362675360
2020,우울증,경기,고양일산서구,여,30~39세,643,4048,241888240
2020,우울증,경기,고양일산서구,여,40~49세,795,5680,291340170
2020,우울증,경기,고양일산서구,여,50~59세,824,5581,304856620
2020,우울증,경기,고양일산서구,여,60~69세,639,4336,276120470
2020,우울증,경기,고양일산서구,여,70~79세,579,3652,200116720
2020,우울증,경기,고양일산서구,여,80~89세,398,2624,138638290
2020,우울증,경기,고양일산서구,여,90~99세,21,175,8328190
2020,우울증,경기,고양일산서구,여,100세 이상,0,0,0
2020,우울증,경기,고양일산동구,남,0~9세,0,0,0
2020,우울증,경기,고양일산동구,남,10~19세,221,1649,124710900
2020,우울증,경기,고양일산동구,남,20~29세,640,4837,394138420
2020,우울증,경기,고양일산동구,남,30~39세,385,2487,220504550
2020,우울증,경기,고양일산동구,남,40~49세,443,3163,216021710
2020,우울증,경기,고양일산동구,남,50~59세,381,2587,210880850
2020,우울증,경기,고양일산동구,남,60~69세,277,1539,108716030
2020,우울증,경기,고양일산동구,남,70~79세,209,1113,82278700
2020,우울증,경기,고양일산동구,남,80~89세,134,644,41885340
2020,우울증,경기,고양일산동구,남,90~99세,13,38,1291020
2020,우울증,경기,고양일산동구,남,100세 이상,0,0,0
2020,우울증,경기,고양일산동구,여,0~9세,11,74,4372160
2020,우울증,경기,고양일산동구,여,10~19세,461,4150,410123320
2020,우울증,경기,고양일산동구,여,20~29세,1217,9606,765559680
2020,우울증,경기,고양일산동구,여,30~39세,876,6658,527408520
2020,우울증,경기,고양일산동구,여,40~49세,1065,7720,566165060
2020,우울증,경기,고양일산동구,여,50~59세,942,5872,463505840
2020,우울증,경기,고양일산동구,여,60~69세,817,4798,376036680
2020,우울증,경기,고양일산동구,여,70~79세,712,3859,284092310
2020,우울증,경기,고양일산동구,여,80~89세,371,1804,130948430
2020,우울증,경기,고양일산동구,여,90~99세,37,152,6654890
2020,우울증,경기,고양일산동구,여,100세 이상,0,0,0
2020,우울증,경기,용인기흥구,남,0~9세,0,0,0
2020,우울증,경기,용인기흥구,남,10~19세,163,1231,82248390
2020,우울증,경기,용인기흥구,남,20~29세,393,2913,212123510
2020,우울증,경기,용인기흥구,남,30~39세,283,1689,107080220
2020,우울증,경기,용인기흥구,남,40~49세,378,2600,152754790
2020,우울증,경기,용인기흥구,남,50~59세,275,1872,102829040
2020,우울증,경기,용인기흥구,남,60~69세,243,1724,100610470
2020,우울증,경기,용인기흥구,남,70~79세,221,1589,84315170
2020,우울증,경기,용인기흥구,남,80~89세,105,684,38967040
2020,우울증,경기,용인기흥구,남,90~99세,13,45,956770
2020,우울증,경기,용인기흥구,남,100세 이상,0,0,0
2020,우울증,경기,용인기흥구,여,0~9세,0,0,0
2020,우울증,경기,용인기흥구,여,10~19세,248,2322,167358980
2020,우울증,경기,용인기흥구,여,20~29세,644,5233,348907010
2020,우울증,경기,용인기흥구,여,30~39세,570,4383,272995560
2020,우울증,경기,용인기흥구,여,40~49세,809,6037,338348090
2020,우울증,경기,용인기흥구,여,50~59세,544,3753,204456630
2020,우울증,경기,용인기흥구,여,60~69세,502,3750,217332940
2020,우울증,경기,용인기흥구,여,70~79세,450,3143,176176910
2020,우울증,경기,용인기흥구,여,80~89세,254,1192,51700950
2020,우울증,경기,용인기흥구,여,90~99세,40,153,2948750
2020,우울증,경기,용인기흥구,여,100세 이상,0,0,0
2020,우울증,경기,용인수지구,남,0~9세,0,0,0
2020,우울증,경기,용인수지구,남,10~19세,132,878,70735720
2020,우울증,경기,용인수지구,남,20~29세,224,1517,76729130
2020,우울증,경기,용인수지구,남,30~39세,178,996,56629050
2020,우울증,경기,용인수지구,남,40~49세,267,1525,74939900
2020,우울증,경기,용인수지구,남,50~59세,183,1214,51534810
2020,우울증,경기,용인수지구,남,60~69세,118,682,27209340
2020,우울증,경기,용인수지구,남,70~79세,131,869,32343350
2020,우울증,경기,용인수지구,남,80~89세,70,400,11875830
2020,우울증,경기,용인수지구,남,90~99세,0,0,0
2020,우울증,경기,용인수지구,남,100세 이상,0,0,0
2020,우울증,경기,용인수지구,여,0~9세,10,31,5665750
2020,우울증,경기,용인수지구,여,10~19세,226,1649,127401180
2020,우울증,경기,용인수지구,여,20~29세,469,3960,240242070
2020,우울증,경기,용인수지구,여,30~39세,431,3140,176908640
2020,우울증,경기,용인수지구,여,40~49세,558,4132,195448730
2020,우울증,경기,용인수지구,여,50~59세,353,2449,104409870
2020,우울증,경기,용인수지구,여,60~69세,298,1866,74899620
2020,우울증,경기,용인수지구,여,70~79세,281,1648,59377170
2020,우울증,경기,용인수지구,여,80~89세,145,901,30184730
2020,우울증,경기,용인수지구,여,90~99세,17,76,2083700
2020,우울증,경기,용인수지구,여,100세 이상,0,0,0
2020,우울증,경기,용인처인구,남,0~9세,0,0,0
2020,우울증,경기,용인처인구,남,10~19세,35,168,7726040
2020,우울증,경기,용인처인구,남,20~29세,146,683,28103350
2020,우울증,경기,용인처인구,남,30~39세,120,610,20526340
2020,우울증,경기,용인처인구,남,40~49세,155,762,30324120
2020,우울증,경기,용인처인구,남,50~59세,134,984,49578930
2020,우울증,경기,용인처인구,남,60~69세,118,645,18923690
2020,우울증,경기,용인처인구,남,70~79세,85,510,15473310
2020,우울증,경기,용인처인구,남,80~89세,36,560,36344370
2020,우울증,경기,용인처인구,남,90~99세,0,0,0
2020,우울증,경기,용인처인구,남,100세 이상,0,0,0
2020,우울증,경기,용인처인구,여,0~9세,0,0,0
